Player Name,Period Name,Period Number,Date,Position Name,Meta Energy (KJ/kg),Total Player Load,Total Distance,Equivalent Distance,AVG MP,Player Load Per Minute,Meterage Per Minute,Equivalent Distance /min,Time Acceleration /minute,Time Deceleration /minute,HSR time/ minute,HSR dist/min,V b4 per minute,HI MP duration >26watt / min,HI MP Distance > 26w/min,HI MP time/min < HSR,HI MP distance/min < HSR,High COD / minute,Active rest/minute,MP Aerobic Running / minute,Total Duration,Acceleration B2-3 Duration (Gen 2),Deceleration B2-3 Duration (Gen 2),Acceleration B2-3 Distance (Gen 2),Deceleration B2-3 Distance (Gen 2),Velocity Band 1 Total Duration,Velocity Band 2 Total Duration,Velocity Band 3 Total Duration,Velocity Band 4 Total Duration,Velocity Band 5 Total Duration,Velocity Band 6 Total Duration,Velocity Band 1 Total Distance,Velocity Band 2 Total Distance,Velocity Band 3 Total Distance,Velocity Band 4 Total Distance,Velocity Band 5 Total Distance,Velocity Band 6 Total Distance,HSR  duration,HSR distance,HI MP Time > 26 watt,HI MP distance > 26w,HI MP  Duration < HSR,HI MP distance < HSR,Tot CoD,Tot Hi CoD,Metabolic Power Band 1 Total Duration,Metabolic Power Band 1 Total Distance,Acceleration B2-3 Total Efforts (Gen 2),Deceleration B2-3 Total Efforts (Gen 2),Velocity Band 6 Total Effort Count,Passive rest/ Minute,Maximum Velocity,Max Acceleration,Max Deceleration,Average Velocity,Velocity Band 6 Avg Effort Duration,Velocity Band 6 Avg Effort Distance,Average Player Load,AVG PL/ minute,Explosive Efforts,Active/Passive Ratio,Max Vel (kh/p),% True Max Vel,Duration (mins),% of Dist,% of HSR,% of Player Load,% of Sprint Dist,% of Exp EFFS,% of Volume,% of Intensity
Gavin Wetzel,90-95,7,44450,Center Back,1.64262,34.10669,344.92999,378.21475,9.12567,11.3689,114.97666,126.07158,0.73333,0.13333,0.43333,2.6,4.4,1.15741E-05,8.90667,1.46667,6.30667,0.33333,15.5,19.06667,0.002083333,2.31481E-05,1.15741E-05,9.8,2.09,0.000219907,0.000891204,0.000787037,0.000150463,1.15741E-05,0,0.28,91.3,185.8,59.74,7.8,0,1.3,7.8,5.7,26.72,4.62963E-05,18.92,240,20,0.000729167,41.35,2,2,0,21.23333,6.0705,2.86607,-4.52214,1.91628,0,0,34.10669,11.3689,1,0.729984416,21.8538,66.70879121,3,3.772207045,3.413215663,3.755998078,0,4.898259705,3.167936098,95.03808295
Dominic Wilson,90-95,3,44450,Forward,1.76884,40.68731,369.39349,406.12061,9.82689,13.56244,123.13116,135.37354,0.06667,0,0.73333,4.04667,6.26667,4.62963E-05,20.72333,3.56667,16.67667,0,19.26667,13.3,0.002083333,0,1.15741E-05,0.62,2.99,1.15741E-05,0.001111111,0.000694444,0.000208333,2.31481E-05,0,0.1,107.33,158.49001,91.19,12.14,0,2.2,12.14,12.9,62.17,0.000115741,50.03,260,0,0.000706019,50.19,2,2,0,20.53333,5.9295,2.345,-2.86928,2.05219,0,0,40.68731,13.56244,0,0.938312003,21.3462,68.15517241,3,3.839317084,3.269591869,3.988811157,0,0,2.219544022,66.58632066
Luke Zielinski,90-95,7,44450,ATT Midfielder,1.85892,43.68374,393.20273,429.91095,10.32733,14.56125,131.06758,143.30365,0.26667,2.83333,0.06667,0.35,6.06667,3.47222E-05,17.22,3.73333,16.87,0,16.9,16.33333,0.002083333,0,0.000115741,2.54,2.91,0.000104167,0.0009375,0.000810185,0.000208333,0,0,1.25,92.45,211.39,87.04,1.05,0,0.2,1.05,11.4,51.66,0.000127315,50.61,220,0,0.000648148,42.53,3,4,0,18.73333,5.6165,2.80893,-3.11107,2.18446,0,0,43.68374,14.56125,0,0.902135392,20.2194,72.94155844,3,3.877130692,0.334127546,3.689178331,0,0,1.580087314,47.40261942
Jack Andrus,Session,0,44452,Fullback,15.6,454.9,3161.5,3632.7,4.5,8,55.4,63.7,0.2,0,0,0.1,0.6,1.15741E-05,4.7,1.1,4.6,0.2,10.5,4.9,0.03962963,0.000150463,0.000393519,48.3,21.3,0.011898148,0.021944444,0.005358796,0.00037037,0,0,18.1,1721.4,1272.4,145,4.5,0,0.8,4.5,64.6,267.3,0.000729167,262.8,365.9,9.5,0.027939815,958.7,33,58,0,42.3,5.8,3,-4.9,0.9,0,0,113.7,8,28,0.24822695,20.88,73.41772152,57.06666667,31.83948196,1.033941725,42.0594087,0,58.35984848,26.65853617,42.04325214
Jack Brown,Session,0,44452,Midfielder,18.8,512.1,3858.9,4374.5,5.5,9,67.6,76.7,0.4,0,0.1,0.6,1.1,1.15741E-05,7,1.5,6.4,0.3,14.6,5.1,0.03962963,0.000266204,0.000208333,95.3,25.8,0.008090278,0.024861111,0.00587963,0.000694444,5.78704E-05,0,25,2089.4,1420.8,286.9,36.8,0,5.9,36.8,91.4,400.3,0.000983796,363.6,332.2,15.8,0.024664352,1077.3,49,50,0,37.3,6.7,3.4,-5.2,1.1,0,0,128,9,25,0.391420912,24.12,80.72289157,57.06666667,35.22286722,14.96111718,42.8959916,0,46.72193634,27.96038247,44.09639759
Devon Decorte,Session,0,44452,Forward,10.5,291.5,2295.6,2481,3.1,5.1,40.2,43.5,0.1,0,0,0,0.1,0,1.5,0.4,1.5,0,7.1,3.1,0.03962963,9.25926E-05,2.31481E-05,30.4,1.8,0.013321759,0.022893519,0.003263889,9.25926E-05,0,0,28.4,1459.3,768.6,39.2,0,0,0,0,21.2,82.8,0.000243056,82.8,179.8,2.1,0.032268519,971.4,15,9,0,48.9,5.1,2.9,-2.9,0.7,0,0,72.9,5.1,10,0.145194274,18.36,63.75,57.06666667,19.69460292,0,24.71116658,0,11.11111111,11.10337612,17.51116562
Jaden Francis,Session,0,44452,Forward,18.8,500.5,3747.4,4435.2,5.5,8.8,65.7,77.7,0.7,0.1,0.3,1.6,1,1.15741E-05,8.4,1.6,6.8,0.4,13.7,4.8,0.03962963,0.000428241,0.000405093,156.7,48.6,0.009247685,0.024016204,0.005520833,0.000636574,0.000150463,0,45.6,2005.8,1343.7,261.4,84.2,6.3,14.4,90.5,107.5,478.5,0.001076389,388,414.3,25.2,0.025324074,1042.6,75,78,2,38.4,7.1,3.7,-4.9,1.1,0.5,3.2,125.1,8.8,55,0.356770833,25.56,82.55813953,57.06666667,37.99643845,18.54669184,55.61111111,4.743354057,61.11111111,35.60174131,56.14760604
Daniel Krueger,Session,0,44452,Center Back,10.7,326.9,2307.6,2524.9,3.1,5.7,40.4,44.2,0.2,0,0,0,0.2,0,1.7,0.4,1.7,0.4,8,2.7,0.03962963,0.000115741,0.000115741,28.5,3.7,0.013159722,0.023657407,0.002650463,0.000127315,0,0,24.5,1609.2,624.4,49.6,0,0,0,0,24.8,97.3,0.000277778,97.3,239.7,25.2,0.031909722,999.1,15,15,0,48.3,5.1,3.2,-4.2,0.7,0,0,81.7,5.7,38,0.16563147,18.36,59.30232558,57.06666667,26.1379626,0,35.60596467,0,124.8865348,37.32609242,58.86708501
Luke Martelli,Session,0,44452,Fullback,11.7,332.6,2492.9,2737.1,3.4,5.8,43.7,48,0.2,0,0,0.1,0.6,0,2.9,0.7,2.8,0.1,7.9,3.4,0.03962963,0.000115741,6.94444E-05,35.9,6.1,0.013958333,0.021782407,0.0034375,0.000381944,1.15741E-05,0,27.4,1476.5,826.2,156.1,6,0,1.1,6,40,167.7,0.000439815,161.7,139.8,7.4,0.031203704,926.7,25,17,0,47.3,5.9,3,-4.2,0.7,0,0,83.2,5.8,15,0.167019027,21.24,67.04545455,57.06666667,22.74199525,0.89603513,29.61217487,0,47.41771593,20.13358423,31.75273215
Marcello Mazzola,Session,0,44452,Forward,18.4,460,3755.1,4242.4,5.4,8.1,65.8,74.3,0.5,0,0.3,1.9,1,1.15741E-05,7.7,1.4,5.9,0.1,13.9,6,0.03962963,0.000347222,0.000300926,117.9,23.5,0.011226852,0.020949074,0.006585648,0.000648148,0.000196759,0,16.2,1818.1,1554.6,260.2,105.9,0,17.6,105.9,98.1,441.9,0.000925926,336,405.8,8.4,0.02462963,857.8,55,47,0,37.3,6.8,3.1,-5,1.1,0,0,115,8.1,22,0.372654155,24.48,80.95238095,57.06666667,35.15113763,21.8034625,38.93881627,0,42.89091216,27.75686571,43.77543073
Gabriel Oksanen,Session,0,44452,Fullback,14.8,465.5,3042,3485.5,4.3,8.2,53.3,61.1,0.4,0,0,0.2,0.4,1.15741E-05,4.4,1,4.2,0.4,9.9,5.4,0.03962963,0.000266204,0.000219907,34.8,22.4,0.014409722,0.018993056,0.005856481,0.000289352,1.15741E-05,0,24.9,1503.4,1389.2,115.6,8.8,0,1.6,8.8,60.6,248.4,0.00068287,239.7,329.1,24.2,0.02806713,771,25,53,0,42.5,6,3.1,-4.2,0.9,0,0,116.4,8.2,46,0.232941176,21.6,75.94936709,57.06666667,31.77311184,1.845569631,44.31414594,0,121.922796,39.97112469,63.03857282
Logan Oliver,Session,0,44452,Midfielder,10.6,304.4,2402.2,2655.5,3.1,5.3,42.1,46.5,0.2,0,0,0,0.2,0,1.7,0.4,1.7,0.1,7.1,2.7,0.03962963,0.000104167,9.25926E-05,32.9,8.2,0.011944444,0.024953704,0.002581019,0.000104167,0,0,45.1,1706.8,606.3,44,0,0,0,0,23.2,96.8,0.000266204,96.8,149.3,6.3,0.032604167,1215.3,16,16,0,49.4,5.2,3.4,-4,0.7,0,0,76.1,5.3,17,0.143724696,18.72,61.9047619,57.06666667,23.53043458,0,26.10456083,0,57.74612316,21.47622371,33.87021263
CJ Olney,Session,0,44452,Midfielder,11,320.7,2328.4,2573.4,3.2,5.6,40.8,45.1,0.3,0,0,0,0.3,0,2.3,0.6,2.3,0.2,6.4,2.9,0.03962963,0.000162037,8.10185E-05,55,8,0.011203704,0.025219907,0.002986111,0.000185185,0,0,32.5,1502.7,721.3,71.2,0,0,0,0,32.9,131,0.00037037,131,185,10.5,0.032696759,1058.5,25,21,0,49.5,5.6,4,-3.4,0.7,0,0,80.2,5.6,28,0.129292929,20.16,64.96896572,57.06666667,22.07004236,0,33.02912708,0,102.7955293,31.57893974,49.8032344
Alex Perez,Session,0,44452,Midfielder,14,374.3,2995.1,3275.9,4.1,6.6,52.5,57.4,0.2,0,0,0,0.2,0,2.3,0.5,2.2,0.1,11.7,4.8,0.03962963,0.000127315,4.62963E-05,32.9,5.2,0.011921296,0.022662037,0.004884259,0.000104167,0,0,28,1825.4,1094.8,44.3,2.7,0,0.5,2.7,31.4,128.6,0.000347222,125.9,271.3,6.3,0.027962963,994.8,20,15,0,42.4,5.8,2.8,-3.7,0.9,0,0,93.6,6.6,18,0.275943396,20.88,74.35897436,57.06666667,27.70729062,0.959957652,35.56898618,0,53.36688669,23.52062423,37.09444241
Matthew Routzahn,Session,0,44452,Midfielder,17.1,467.2,3542.9,3976.7,5,8.2,62.1,69.7,0.4,0,0.2,1.1,0.7,1.15741E-05,5.6,1.1,4.5,0.2,13.3,5,0.03962963,0.00025463,0.000219907,87.3,23.1,0.007997685,0.025821759,0.005196759,0.000439815,0.000115741,0,16.9,2073.2,1213.2,174.5,65.2,0,10.8,65.2,72.7,322.2,0.000706019,257,230.3,10.5,0.026111111,1105,41,40,0,39.5,6.7,3.3,-4.6,1,0,0,116.8,8.2,17,0.336708861,24.12,83.75,57.06666667,40.320426,30.90847092,46.120157,0,68.90408357,37.2506275,58.74806907
Devon Stopek,Session,0,44452,Center Back,15.4,410.1,3208,3574.2,4.5,7.2,56.2,62.6,0.3,0,0,0.1,0.5,0,3.9,0.9,3.8,0.1,12.1,4.4,0.03962963,0.000208333,0.000115741,70,13.6,0.009363426,0.025219907,0.004641204,0.000347222,1.15741E-05,0,19.7,1954.7,1083.5,141.8,8.3,0,1.4,8.3,52.9,224.7,0.000590278,216.4,255.5,7.4,0.02755787,1059.9,40,27,0,41.7,6.2,3.7,-4,0.9,0,0,102.5,7.2,12,0.290167866,22.32,72.94117647,57.06666667,33.13443456,2.238053762,44.05147722,0,43.59330484,24.60345408,38.80217641
Noe Uwimana,Session,0,44452,Fullback,11.8,368.6,2526.2,2785.9,3.4,6.5,44.3,48.8,0.3,0,0,0,0.4,0,2.4,0.6,2.4,0.2,9.1,2.9,0.03962963,0.000173611,0.000115741,49.7,8,0.011446759,0.025185185,0.002719907,0.000243056,0,0,29.2,1769.9,627.5,99.3,0,0,0,0,33.3,137.6,0.000381944,137.6,212.4,11.6,0.031006944,1065.9,17,18,0,47,5.5,3.2,-4.2,0.7,0,0,92.1,6.5,25,0.193617021,19.8,60.43956044,57.06666667,24.15925482,0,28.49381401,0,52.33389296,20.99739236,33.11504636
Gavin Wetzel,Session,0,44452,Center Back,10.6,327.3,2315.9,2517.3,3.1,5.7,40.6,44.1,0.2,0,0,0,0.2,0,1.7,0.4,1.7,0,8,3,0.03962963,0.000127315,5.78704E-05,31.8,5.7,0.013946759,0.02255787,0.002986111,9.25926E-05,0,0,25.9,1525.4,723.3,40.6,0.4,0,0,0.4,23.6,95.5,0.000266204,95.1,186.1,1.1,0.031805556,960,19,13,0,48.2,5.6,3.4,-5,0.7,0,0,81.8,5.7,7,0.165975104,20.16,61.53846154,57.06666667,25.32703606,0.175036701,36.04390139,0,34.28781794,19.16675842,30.22794844
Dominic Wilson,Session,0,44452,Forward,17.1,416.6,3588.7,3969.9,5,7.3,62.9,69.6,0.3,0,0,0.2,0.7,1.15741E-05,4.7,1.1,4.5,0.1,13.2,5.5,0.03962963,0.000162037,0.000185185,58,9.5,0.009861111,0.023055556,0.006157407,0.000474537,1.15741E-05,0,19.2,1955.4,1412,193,9.4,0,1.6,9.4,63.6,268.9,0.000717593,259.5,229.2,8.4,0.025868056,1057,33,31,0,39.2,5.8,3.1,-3.1,1,0,0,104.1,7.3,18,0.336734694,20.88,66.66666667,57.06666667,37.29940455,2.531644445,40.84169555,0,62.2514828,28.58484547,45.08123993
Luke Zielinski,Session,0,44452,ATT Midfielder,11.9,427,2604.1,2914,3.5,7.5,45.6,51.1,0.2,0,0,0.1,0.4,0,2.6,0.6,2.5,0.1,6.7,3.9,0.03962963,0.000138889,0.000115741,49.2,12.8,0.011608796,0.02380787,0.003900463,0.000277778,0,0,47.7,1526.5,912.5,113.2,3.8,0,0.6,3.8,34.8,148.4,0.000393519,144.6,175.6,6.3,0.031747685,1078.3,23,24,0,48.1,5.8,3.7,-3.6,0.8,0,0,106.8,7.5,14,0.139293139,20.88,75.32467532,57.06666667,25.67743117,1.209223499,36.0609954,0,65.49648787,25.68882759,40.51392201
Jack Andrus,Passing,1,44452,Fullback,2.2,69.6,457.1,513.9,5,9.5,62.6,70.4,0.6,0,0,0,1.8,1.15741E-05,7.2,1.6,7.2,0.1,8.9,6.2,0.005069444,4.62963E-05,0,18.7,0.9,0.001666667,0.002407407,0.000821759,0.000138889,0,0,3.1,184.3,212.3,57.3,0,0,0,0,12,52.3,0.000138889,52.3,476.7,8.2,0.003541667,111.9,7,3,0,42,5.1,3,-2.6,1,0,0,69.6,9.5,5,0.211904762,18.36,64.55696203,7.3,4.603456335,0,6.435117268,0,10.42140152,4.291995024,52.91500714
Jack Brown,Passing,1,44452,Midfielder,2.6,85.2,555.7,624,5.9,11.7,76.1,85.5,0.2,0,0,0,1.1,1.15741E-05,5.8,1.5,5.8,0,10.6,8.3,0.005069444,1.15741E-05,1.15741E-05,5.5,1.4,0.001076389,0.0028125,0.001076389,8.10185E-05,0,0,3,231.3,285.5,35.9,0,0,0,0,10.7,42.7,0.000115741,42.7,287.7,0,0.003171296,136.4,5,8,0,37.5,5.2,2.8,-3.8,1.3,0,0,85.2,11.7,0,0.282666667,18.72,62.65060241,7.3,5.072260829,0,7.136767202,0,0,2.441805606,30.10445268
Devon Decorte,Passing,1,44452,Forward,2.9,78,612.6,661.5,6.5,10.7,83.9,90.6,0.3,0,0,0,0.7,0,3.6,0.9,3.6,0.1,12.2,13.1,0.005069444,2.31481E-05,0,9.6,0.2,0.000925926,0.002488426,0.001585648,5.78704E-05,0,0,2.7,201.6,383.8,24.6,0,0,0,0,6.6,26.6,6.94444E-05,26.6,271.2,8.2,0.002719907,102.6,7,2,0,32.2,5.1,2.9,-2.3,1.4,0,0,78,10.7,2,0.378881988,18.36,63.75,7.3,5.255668997,0,6.612250407,0,2.222222222,2.818028325,34.74281497
Jaden Francis,Passing,1,44452,Forward,2.2,69.8,476,539.8,5,9.6,65.2,73.9,0.6,0,0,0,0.9,1.15741E-05,5.2,1.2,5.2,0.1,11.6,6.4,0.005069444,4.62963E-05,0,15.7,1.1,0.001354167,0.00275463,0.000856481,6.94444E-05,0,0,8.9,221.6,215.3,30.1,0,0,0,0,8.8,38.2,9.25926E-05,38.2,435.6,8.2,0.003321759,118.2,6,2,0,39.4,5.4,3,-3.6,1.1,0,0,69.8,9.6,3,0.294416244,19.44,62.79069767,7.3,4.826360864,0,7.755555556,0,3.333333333,3.183049951,39.24308158
Daniel Krueger,Passing,1,44452,Center Back,2.4,76.3,519.5,570.8,5.6,10.4,71.2,78.2,0.1,0,0,0,1.2,0,4.5,1,4.5,0.1,8.7,9.2,0.005069444,0,1.15741E-05,3.1,0.7,0.000902778,0.002997685,0.001053241,9.25926E-05,0,0,3.2,220.4,255.9,40,0,0,0,0,7.2,33,8.10185E-05,33,460.3,8.2,0.003356481,141.7,3,1,0,39.8,5,3.2,-2.3,1.2,0,0,76.3,10.4,3,0.218592965,18,58.13953488,7.3,5.884326387,0,8.310599891,0,9.859463277,4.810877911,59.31219342
Luke Martelli,Passing,1,44452,Fullback,2.4,74.1,516,558.5,5.6,10.2,70.7,76.5,0.2,0,0,0,1,0,3.5,0.8,3.5,0.1,11,9.7,0.005069444,1.15741E-05,0,5.6,0.2,0.001157407,0.002627315,0.001180556,8.10185E-05,0,0,2.7,202.6,279.8,31,0,0,0,0,6,25.2,6.94444E-05,25.2,254.8,8.2,0.003125,112.4,3,1,0,37.1,5,3,-2.4,1.2,0,0,74.1,10.2,1,0.296495957,18,56.81818182,7.3,4.707316599,0,6.597300534,0,3.161181062,2.893159639,35.66909144
Marcello Mazzola,Passing,1,44452,Forward,2.2,58.2,442,498.8,4.9,8,60.5,68.3,1,0,0,0,1.4,1.15741E-05,6.8,1.6,6.8,0,7.4,6.8,0.005069444,8.10185E-05,0,24.3,0.3,0.001782407,0.002280093,0.000868056,0.000115741,0,0,3,172.1,221.2,45.8,0,0,0,0,11.9,49.9,0.000127315,49.9,419.2,0,0.003599537,106,9,2,0,42.7,5,2.9,-2.4,1,0,0,58.2,8,3,0.173302108,18,59.52380952,7.3,4.137520394,0,4.926606754,0,5.848760749,2.982577579,36.7715044
Gabriel Oksanen,Passing,1,44452,Fullback,2.4,82,497.6,563.6,5.4,11.2,68.2,77.2,0.5,0,0,0,0.4,1.15741E-05,4.4,1.1,4.4,0.3,8.7,8.8,0.005069444,3.47222E-05,1.15741E-05,11.3,2.2,0.001770833,0.002071759,0.001168981,3.47222E-05,0,0,3.5,179.5,299.6,14.9,0,0,0,0,8.1,31.9,9.25926E-05,31.9,394.5,16.4,0.003287037,92.2,5,3,0,39,5.4,3.1,-2.4,1.1,0,0,82,11.2,4,0.223076923,19.44,68.35443038,7.3,5.197337427,0,7.806143861,0,10.60198226,4.72109271,58.20525259
Logan Oliver,Passing,1,44452,Midfielder,2.3,68.8,503.4,550.7,5.3,9.4,69,75.4,0,0,0,0,0.4,0,2.9,0.7,2.9,0,11.9,8.8,0.005069444,0,0,0.7,0.1,0.000983796,0.002905093,0.001111111,3.47222E-05,0,0,2.8,227.5,257.6,15.4,0,0,0,0,4.8,21,4.62963E-05,21,180.8,0,0.003171296,134.5,1,1,0,37.6,5.2,2.3,-2.3,1.1,0,0,68.8,9.4,0,0.316489362,18.72,61.9047619,7.3,4.93098858,0,5.900110989,0,0,2.166219914,26.70682086
CJ Olney,Passing,1,44452,Midfielder,2.5,69.9,532,583.9,5.7,9.6,72.9,80,0.5,0,0,0,1,1.15741E-05,4.6,1.2,4.6,0,10.1,9.5,0.005069444,3.47222E-05,0,14.3,0,0.001006944,0.002777778,0.00119213,8.10185E-05,0,0,2.7,206.9,290.5,32,0,0,0,0,8.5,33.4,9.25926E-05,33.4,238.4,0,0.003159722,120.9,5,1,0,37.4,4.7,3,-2.1,1.2,0,0,69.9,9.6,0,0.270053476,16.92,54.5275248,7.3,5.042631221,0,7.199052021,0,0,2.448336648,30.18497238
Alex Perez,Passing,1,44452,Midfielder,2.2,67.6,498.9,532.7,5.1,9.3,68.3,73,0.1,0,0,0,0.2,0,2.5,0.6,2.5,0,11.8,9.2,0.005069444,0,0,3.6,0.1,0.001064815,0.0028125,0.001157407,1.15741E-05,0,0,4.4,220,266.5,8,0,0,0,0,4.2,17.9,4.62963E-05,17.9,238.4,0,0.003171296,126.5,2,0,0,37.7,4.7,2.7,-1.9,1.1,0,0,67.6,9.3,1,0.312997347,16.92,60.25641026,7.3,4.615260689,0,6.423893844,0,2.964827038,2.800796314,34.53036552
Matthew Routzahn,Passing,1,44452,Midfielder,2.4,76.1,508.8,568.1,5.4,10.4,69.7,77.8,0.2,0,0,0,0.8,1.15741E-05,4.7,1.2,4.7,0.1,7.9,8.9,0.005069444,1.15741E-05,0,4.6,0.5,0.001215278,0.002708333,0.001064815,5.78704E-05,0,0,3.5,206,275.1,24.3,0,0,0,0,8.5,34,9.25926E-05,34,337,8.2,0.003402778,130.8,4,2,0,40.3,5,2.3,-3.1,1.2,0,0,76.1,10.4,2,0.196029777,18,62.5,7.3,5.790463391,0,7.512294409,0,8.106362773,4.281824115,52.78961237
Devon Stopek,Passing,1,44452,Center Back,2.6,70.5,534.1,592.2,5.9,9.7,73.2,81.1,0.4,0,0,0,1.8,1.15741E-05,7.7,1.7,7.7,0,9.9,9.7,0.005069444,3.47222E-05,1.15741E-05,11.6,1.3,0.001354167,0.002280093,0.001261574,0.000150463,0,0,2,168.4,302.2,61.6,0,0,0,0,12.5,56.2,0.000138889,56.2,263,0,0.003136574,95.4,4,2,0,37.2,5.5,3.2,-3,1.2,0,0,70.5,9.7,0,0.266129032,19.8,64.70588235,7.3,5.516552836,0,7.572858191,0,0,2.617882205,32.27526007
Noe Uwimana,Passing,1,44452,Fullback,2.4,76.2,517.4,567.6,5.5,10.4,70.9,77.8,0.2,0,0,0,0.5,0,3.7,0.8,3.7,0.1,11.4,8.4,0.005069444,1.15741E-05,0,7.9,1,0.000706019,0.003263889,0.001041667,3.47222E-05,0,0,2.5,253,244,17.9,0,0,0,0,6.2,27.4,6.94444E-05,27.4,402.7,8.2,0.003240741,154.8,3,3,0,38.5,5.1,3.2,-2.4,1.2,0,0,76.2,10.4,4,0.296103896,18.36,56.04395604,7.3,4.94814284,0,5.890473759,0,8.373422873,3.842407894,47.37215212
Gavin Wetzel,Passing,1,44452,Center Back,2.3,77.6,522.1,569.4,5.4,10.6,71.5,78,0.4,0,0,0,0.5,0,3.9,1,3.9,0,10.3,9.2,0.005069444,2.31481E-05,0,9.3,1,0.001481481,0.002418981,0.001111111,3.47222E-05,0,0,2.1,214.7,289.4,15.9,0,0,0,0,7,28.5,8.10185E-05,28.5,443.8,0,0.003229167,121.9,7,2,0,38.3,4.9,2.9,-2.4,1.2,0,0,77.6,10.6,0,0.268929504,17.64,53.84615385,7.3,5.709765331,0,8.545697365,0,0,2.851092539,35.15045596
Dominic Wilson,Passing,1,44452,Forward,2.2,66.6,484.1,530.3,5.1,9.1,66.3,72.6,0.3,0,0,0,0.5,0,3.7,0.9,3.7,0.1,13.1,9.3,0.005069444,2.31481E-05,0,8,0.8,0.001585648,0.00224537,0.001168981,3.47222E-05,0,0,4.7,198.9,264.1,16.7,0,0,0,0,6.4,27.3,6.94444E-05,27.3,246.6,8.2,0.003032407,90.5,4,2,0,36,5.3,2.4,-2.4,1.1,0,0,66.6,9.1,1,0.363888889,19.08,60.91954023,7.3,5.031527222,0,6.529181286,0,3.458415711,3.003824844,37.03345698
Luke Zielinski,Passing,1,44452,ATT Midfielder,2.6,90.4,563.3,632.8,6,12.4,77.2,86.7,0.5,0,0.1,0.5,1.7,1.15741E-05,6,1.3,5.5,0.1,9,9.6,0.005069444,3.47222E-05,0,12.3,0.7,0.000821759,0.002974537,0.001111111,0.000138889,0,0,4,219.1,280.6,56.1,3.3,0,0.6,3.3,10.3,43.6,0.000104167,40.3,287.7,8.2,0.003206019,136.9,6,3,0,38,5.8,2.6,-2.4,1.3,0,0,90.4,12.4,1,0.236842105,20.88,75.32467532,7.3,5.554355431,1.050115144,7.63445898,0,4.678320562,3.783450024,46.64527426
Jack Andrus,Header Game,2,44452,Fullback,2,58.1,416.7,472.3,3.3,5.7,40.7,46.2,0.1,0,0,0,0.4,0,3.4,0.8,3.4,0.1,7.5,2.9,0.007106481,0,1.15741E-05,3.2,1.9,0.003078704,0.003333333,0.000625,4.62963E-05,0,0,3.4,231.9,160.2,21.2,0,0,0,0,8.1,34.8,9.25926E-05,34.8,287.3,5.9,0.005648148,136.9,3,6,0,47.7,5.1,2.3,-3.3,0.7,0,0,58.1,5.7,2,0.157232704,18.36,64.55696203,10.23333333,4.196587737,0,5.371843582,0,4.168560606,2.747398385,24.1627871
Jack Brown,Header Game,2,44452,Midfielder,2.8,85.7,570.8,661.9,4.6,8.4,55.8,64.7,0.4,0.1,0,0,1,1.15741E-05,7.2,1.8,7.2,0.5,8.1,4.9,0.007106481,3.47222E-05,4.62963E-05,12.2,5.6,0.002268519,0.003611111,0.001099537,0.000104167,0,0,5.9,234.6,287,43.3,0,0,0,0,18.1,73.8,0.000208333,73.8,357.7,29.3,0.005185185,150.8,9,8,0,43.8,5.2,2.8,-5.2,0.9,0,0,85.7,8.4,9,0.184931507,18.72,62.65060241,10.23333333,5.210089043,0,7.178649639,0,16.81989708,5.841727153,51.37675347
Devon Decorte,Header Game,2,44452,Forward,2.1,58.4,443.3,490,3.4,5.7,43.3,47.9,0.1,0,0,0,0.3,0,3,0.7,3,0,8.2,4.2,0.007106481,1.15741E-05,1.15741E-05,5.6,0.8,0.003333333,0.002743056,0.000972222,3.47222E-05,0,0,5.3,190.1,233.2,14.6,0,0,0,0,7.5,31,8.10185E-05,31,175.9,0,0.005416667,102.1,3,3,0,45.8,5,2.4,-2.9,0.7,0,0,58.4,5.7,2,0.179039301,18,62.5,10.23333333,3.803196322,0,4.950710561,0,2.222222222,2.195225821,19.30654631
Jaden Francis,Header Game,2,44452,Forward,2.4,70.2,520.8,588.5,4,6.9,50.9,57.5,0.2,0,0,0,0.7,0,3.6,0.9,3.6,0.1,9.6,4.3,0.007106481,2.31481E-05,2.31481E-05,6.7,3.9,0.002268519,0.003888889,0.000844907,6.94444E-05,0,0,14.4,262,216.7,27.7,0,0,0,0,9.3,36.5,0.000104167,36.5,205.2,5.9,0.005208333,156.1,5,7,0,44,4.7,3.5,-3,0.8,0,0,70.2,6.9,8,0.218181818,16.92,54.65116279,10.23333333,5.280606593,0,7.8,0,8.888888889,4.393899096,38.64341225
Daniel Krueger,Header Game,2,44452,Center Back,2.3,66.9,484.7,535.7,3.7,6.5,47.4,52.3,0.1,0,0,0,0,0,2.5,0.6,2.5,0.4,9.7,4.8,0.007106481,1.15741E-05,2.31481E-05,4.4,2.3,0.002974537,0.003148148,0.000949074,0,0,0,2.6,247,233.5,1.6,0,0,0,0,6.2,25.1,6.94444E-05,25.1,240.4,23.5,0.005196759,126.1,4,5,0,43.9,4.3,2.5,-4.2,0.8,0,0,66.9,6.5,5,0.22095672,15.48,50,10.23333333,5.490150144,0,7.286751411,0,16.43243879,5.84186807,51.3779928
